comment,Sentiment Score
"sir ji aap ground mein kyun nahi jaate hai jaise abhi wrestlers ka protest horaha hai.
Ajit anjum ko aap se kam donations  miltehai kam staff hai superchat bhi nahi milti firbhi woh puri koshish karte hai ground mein jakar reporting karne ki kya aap apne aap ko bhot bada reporter samajhte hai.
i don't have any problem with you i am just trying to understand.","{'neg': 0.034, 'neu': 0.928, 'pos': 0.038, 'compound': 0.0665}"
Sir aap Pappu Bhakt he ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
nan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
I love how the Dravidian people are kicking dust in the faces of those hindutva indo-aryan goons...,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
Himachal mein b ase  jumle diye Congress ne yanha to aj tak ni Mila kuch Karnataka wala ko b  pata lag jayega jald hi,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}"
Midnight audiance give attendance here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Disqualified MP Rahul Gandhi is not able to decide who should be karnataka CM...and he speaks about democracy in India on international forums...what a joke.,"{'neg': 0.147, 'neu': 0.737, 'pos': 0.116, 'compound': -0.1531}"
Deshbhakt nahi pappu bhakt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
BJP is not just Anti Congress...it's Anti Human too...Good exit from South India,"{'neg': 0.279, 'neu': 0.545, 'pos': 0.176, 'compound': -0.1779}"
Yadyurppa agar CM hote tho zarur BJP jithti haarti nathi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Next 2024 kok sabha election Congress win ,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}"
Accha huwa bajrang bali to pawitra rhe. Political me dhrm ko laker bjp galti ker rhi hai. Educated area me.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Karnataka vote differently for Local and National Polls! you will witness it in the upcoming 2024 elections. Further, Appeasement Politics in Karnataka will lead to Presidents Rule within a year!! Just some predictions!! ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Free paise baanto... Taxpayer ka paisa lutao,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}"
Hey bhagwan 15 lakh kab milega,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Bjp free meih kuch nahi diya,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
Hittler keisa mara kiya kishine ye socha ta 1948 mai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Now Congress in Power in Karnataka. Hope you now criticised congress if they doing something wrong...,"{'neg': 0.399, 'neu': 0.405, 'pos': 0.196, 'compound': -0.4588}"
Wait and watch what you have selected,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Its all politics,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
BJp did not give tickets to senior leaders,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Modi nothing done for south India. Just always his blaming to strong leaders like KCR and Stalun who is always trying to do massive development for theire own states.,"{'neg': 0.133, 'neu': 0.625, 'pos': 0.242, 'compound': 0.3818}"
Modi is not different from the gang like Amrespuri,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
This deshvakth show is part of Congress campaign.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sorry you are 1000000% wrong we are not rejected modi... We only rejected Karnataka BJP because here BJP leaders don't have guts..... After yediyurappa.....,"{'neg': 0.478, 'neu': 0.522, 'pos': 0.0, 'compound': -0.875}"
Kyu. Ji.. Kerala story ka virodh karne wale .. second highest earning movie in 2023,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Modi's   achee din is big failure  .  Modi   came to karnataka  help  BJP  40% commission  agent's  but  went  as  failure  . Hope  he releases  his mistake  .,"{'neg': 0.304, 'neu': 0.507, 'pos': 0.189, 'compound': -0.5267}"
welcome toh anti-modi media aur cong media,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}"
Akash Banerjee... Jeee... Mera... 15-Lakh Rupee Avi Takk Nahi Melee... Kuch... Bolo Na...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Yaha Himachal mei stri ko bih milna tah monthly Paisa......sab chuna laga diya.....sabhi party la*da hai,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}"
"Here I understood one thing whenever these people who are commenting on this video thinks that their back has fired than democracy is in danger and the same their personal greeds are getting satisfied than democracy is safe shame on you people 
First know the real meaning of democracy and EQUALITY particularly","{'neg': 0.312, 'neu': 0.541, 'pos': 0.147, 'compound': -0.7506}"
Episode k Sath aapka t shirt Kuch Sandesh De raha hai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Achy din anay waly ha ku ki modi jani wala ha ,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5859}"
Karnataka reject Koomuvaadis,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}"
Rahul ander karne se congress ko faida hua,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"We did not reject Modi, we rejected corrupt local bjp ministers,","{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.7184}"
Comment section ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Bhaiii mangalore mai  congress se pakistan zandhabad chalraha hai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Congress speech work nahi huha iska free gyaranti Dena padega 5 saal,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
FREEBIES. Confession aa gaya hai.,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
"PFI ka sath bht bhri hone wali h ye pese kha se ayega 15 lakh kab kisne bola, shiv kr ne talvar tandeh","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Apko sab kuch pata hye ... bha ap to mahan admi ho space station jitna apka dimag hye .. bha bha bha nobel isbar ap hi le kar jane bale ho,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Congress supporters ka frustration saaf saaf dikh rha hai. Ek jeet milne k baad aasman me pahuch gye. Av picture baki hai mere dost.,"{'neg': 0.119, 'neu': 0.769, 'pos': 0.112, 'compound': -0.0516}"
Kuch bhe hoo koi bhe jite fark nahi padta but Maine Aaj Tak bjp ke ralleys mai Pakistan zindabad ke naare nhi lagate dekha but aage samj jaoo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Karnataka is alway anti incumbency historically. Nationally Modi is still strongest. Congress ran a great campaign and won fair. Now waiting for all the freebies,"{'neg': 0.091, 'neu': 0.433, 'pos': 0.476, 'compound': 0.8689}"
Karnataka Loksabha election 28 seats. 25 will be win by BJP,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}"
2024 toh aayega modi hi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Modhine to pehele bolldiya ki mai hithiyas rachaunga karke jaisa ki hittler ne rachaya hai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Modi was not rejected
But BJP party Karnataka members was rejected.
Jai Modiji ","{'neg': 0.431, 'neu': 0.392, 'pos': 0.176, 'compound': -0.5994}"
Ops tha main point,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Janta ko free pasand hai,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}"
Sabse jada khush yhi banda lag rha hh pure internet mm,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}"
Pakistan Zindabad ke naare v achhe se lagaye jaa rahe the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"And tell me deshbhakt what when veteran politicians like sharad pawar  praises prime minister modi for his acceptional thought process you know who sharad pawar is  union minister of defence,  union minister of agriculture  chief minister for four terms if such senior members are trailing you must stop spreading unrealistic thoughts","{'neg': 0.054, 'neu': 0.765, 'pos': 0.18, 'compound': 0.6249}"
downfall of karnataka for 5 years,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Dont worry all high literacy districts choosed bjp rule .
We know how kangress won","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.3412}"
Bro u sound like modi,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}"
Unlucky people,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Chamcha congressi bhakt libarandu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
पता नहीं आप मेरे ये कमेन्ट पड़ेगे या नहीं पर जो मैं कहना चाहता हूं एक बार जरूर सोचना मेरी age 25 है और मैं बहोत instagram पर ऐक्टिव रहता हू और memes pages को follow भी कर ता हू आज कल memes page पर बस karala files बीजेपी propaganda ही चल रहा है ता के इंडिया youth भी karala files जैसे propaganda movie देखे Muslims नफरत करने लगे इस memes page use किया जा रहा है बहोत बड़ी number मैं youth memes page को follow करते हैं इस का बहोत बड़ा side effects हो सकता है देश पर ,"{'neg': 0.039, 'neu': 0.948, 'pos': 0.013, 'compound': -0.4019}"
"We all know congress party has been funding you....... Congress has came in karnataka  and the very 1st day they ""hailed Pakistan"" and prooved deshbhakti just like uh","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.7269}"
"Giving free something is not a solution, All policies are trap to make vote. BJP is best and will come with a bang in 2024.🇮🇳","{'neg': 0.102, 'neu': 0.356, 'pos': 0.542, 'compound': 0.872}"
Aapki piche rakhkha hua kitabe aap padte v ho  yaa phir humein dikhane ke liye rakh liya aapne,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Kuch facts vacts nahi he,let me explain, vote 2000 me kharide Gaye the, aur Congress member ko bjp me ghusa ke usse ye bulwadiya ki lingayat vote ki jarurat nahi he,aur is tara lingayat aur gareebo ka vote kheeche","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"भाई ये subtitles का background black न रखकर transparent रखा करो black background से subtitles के पीछे की चीजें नहीं दिखती हैं ।
या एक एक लाइन की subtitles रखा करो बड़े बड़े paragraph tpye नहीं
या","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Why you did not talk about Muslim vote polarization,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Invite J Sai deepak ,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.1531}"
"Congress ne kya kiya he desh ke liye, lutate aaye he , corruption, firbhi log kaise. Vote de rahe , Karnataka people are  illiterate","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Ghanta ground reality check karo village mei jaake sir phele. meri neighbour bolti hai congress aani cahiy reason pucha toh bolti hai kuki wo ladies ko 2k degi, 10 kg rice each member, electricity free, bus free, unhe gurantee card mile hai, cahe wo koi b government free things nahi deni cahiy kuki kha se aata hai wo money loyal tax payer ki pocket se yei log kon sa apni pocket se dete hai","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.9186}"
Unless mota Bhai shoping karane na nikale,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Muft ka paisa bato fir economy ka vatlagao,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Mai is baat se sahmat nahi hun,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Hindu Muslim sikh were better before modi I don’t care what anyone says,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7269}"
Modhi ne to hittler ki hasha rakha par mai to usse badukar rachchana chahata hu orijnal hithihas kiya hai vo . Vo hai midia yani baduve log ko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Only udupi mangalore never stopp support modi jee.. hum jhoote ashwasan mey nahi aane wale baakiyonke tharaha.. hum Hindutwa par rehne wale hey udupi mangalore.. baaki ke sab free ke lalaj mey bhik gaye,"{'neg': 0.057, 'neu': 0.859, 'pos': 0.083, 'compound': 0.2598}"
Ek Fakeeri Hai Aap Mein,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Because karnataka is an educated state.. Unlike half of indian states.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
not a bjp fan but the freebies culture is not at all healthy for our country,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.7783}"
Free bees ,"{'neg': 0.0, 'neu': 0.233, 'pos': 0.767, 'compound': 0.5106}"
Not only Karnataka... In coming days whole country rejects Modi.... Wait & see 2024 MP election.... I'm sorry to say it ,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.5423}"
Gujarat me sirf Hindu x Musalman chalta hai.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Not Modi only for Karnataka BJP,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Why world accepted modi?,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.2732}"
Proud to be tiptur where hijab ban maker ( BC nagesh) was lose from 17k votes,"{'neg': 0.384, 'neu': 0.427, 'pos': 0.189, 'compound': -0.4939}"
beacuse they will chose modi in 2024. ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Bhai must,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Modi ko reject nhi Kiya waha kuch corruption and leadership ka problem hua ta Isley har gaya ta but don't worry 2024 main bjp hi aayenge central main don't worry you secularism boy ,"{'neg': 0.149, 'neu': 0.718, 'pos': 0.133, 'compound': -0.1501}"
Only free free  no development,"{'neg': 0.0, 'neu': 0.132, 'pos': 0.868, 'compound': 0.765}"
Seems to be a Congress spokesperson speech.....,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"at least now Pappu will stop saying that ""Democracy Khatre may Hay""","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
"Mysore Tipu Sultan ka motherland hai,ooha in hindutva walo ka nahi chalega.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Hindustan chaihe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"South more educated then northen want development, but north busy in hindu muslim","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}"
one defeat then modi rejected by people.. 36 loss but owl is mass leader..pappus followers,"{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.8225}"
Ab ki baar nahi aayega,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"I'm neither a BJP nor Congress fan but during voting week in Karnataka when I was traveling back to Bangalore from Orissa in train I was surprised to see all bogies were filled with Muslims coming from Assam / west Bengal to vote in Karnataka elections with the help of fake identify and they were even travelling in AC compartments and I was shocked to see our so called democracy. That's just one scenario out of many how Congress won elections and ppl here are commenting as ppl have made some revolutionary act to vote Congress, ghanta ","{'neg': 0.127, 'neu': 0.794, 'pos': 0.079, 'compound': -0.4141}"
Karnataka want freedom from india .....raise your voices for karnataka....,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6705}"
